time	V(n002)
0.000000000000000e+000	-4.800532e+000
5.000000000000000e-005	-4.800532e+000
5.000219902077251e-005	-4.800532e+000
5.000659706231752e-005	-4.800532e+000
5.011701138162407e-005	-4.797557e+000
5.022742570093061e-005	-4.787354e+000
5.033784002023715e-005	-4.769923e+000
5.044825433954369e-005	-4.745265e+000
5.055866865885023e-005	-4.713378e+000
5.066908297815678e-005	-4.674264e+000
5.077949729746332e-005	-4.627923e+000
5.099999999999999e-005	-4.542096e+000
5.102205027025366e-005	-4.533183e+000
5.106615081076100e-005	-4.515328e+000
5.701122144517082e-005	-2.104492e+000
5.989993080485626e-005	-9.734136e-001
6.567734952422715e-005	1.117282e+000
7.063495321326237e-005	2.608176e+000
7.513612511826513e-005	3.561634e+000
7.986838131590342e-005	4.204319e+000
8.168561703934821e-005	4.359365e+000
8.386819987084221e-005	4.477802e+000
8.665532591737726e-005	4.585639e+000
8.933993330276930e-005	4.656822e+000
9.450988621637054e-005	4.734127e+000
1.010000000000000e-004	4.775528e+000
1.010014359884098e-004	4.775533e+000
1.010043079652295e-004	4.775543e+000
1.011151056383124e-004	4.773137e+000
1.012259033113953e-004	4.763380e+000
1.013367009844783e-004	4.746272e+000
1.014474986575612e-004	4.721814e+000
1.015582963306441e-004	4.690005e+000
1.016690940037270e-004	4.650845e+000
1.017798916768099e-004	4.604335e+000
1.020000000000000e-004	4.518743e+000
1.020220108323190e-004	4.509847e+000
1.020660324969570e-004	4.492028e+000
1.079919381152699e-004	2.089195e+000
1.108619667500419e-004	9.654492e-001
1.166020240195858e-004	-1.112364e+000
1.215509197441032e-004	-2.602147e+000
1.260567954246023e-004	-3.558657e+000
1.307903409719414e-004	-4.203394e+000
1.326116851980073e-004	-4.359254e+000
1.347935841130023e-004	-4.477999e+000
1.375832825922216e-004	-4.586224e+000
1.402679608372998e-004	-4.657595e+000
1.454386915054860e-004	-4.735635e+000
1.500000000000000e-004	-4.768548e+000
1.500011768319327e-004	-4.768554e+000
1.500035304957980e-004	-4.768565e+000
1.501149350496935e-004	-4.766226e+000
1.502263396035891e-004	-4.756485e+000
1.503377441574846e-004	-4.739342e+000
1.504491487113802e-004	-4.714797e+000
1.505605532652757e-004	-4.682850e+000
1.506719578191712e-004	-4.643500e+000
1.507833623730668e-004	-4.596749e+000
1.510000000000000e-004	-4.512125e+000
1.510216637626933e-004	-4.503369e+000
1.510649912880800e-004	-4.485833e+000
1.569540384452058e-004	-2.097866e+000
1.597916910557389e-004	-9.858510e-001
1.654669962768051e-004	1.074492e+000
1.703771374055322e-004	2.562690e+000
1.748875890900602e-004	3.532307e+000
1.796250510527777e-004	4.188898e+000
1.814729284940231e-004	4.350039e+000
1.836523992608715e-004	4.470874e+000
1.864607806921151e-004	4.581694e+000
1.891410574276392e-004	4.654139e+000
1.943155691340414e-004	4.732944e+000
2.010000000000000e-004	4.775795e+000
2.010014445249059e-004	4.775800e+000
2.010043335747178e-004	4.775810e+000
2.011148211293047e-004	4.773436e+000
2.012253086838916e-004	4.763739e+000
2.013357962384786e-004	4.746717e+000
2.014462837930655e-004	4.722372e+000
2.015567713476524e-004	4.690703e+000
2.016672589022393e-004	4.651711e+000
2.017777464568262e-004	4.605394e+000
2.020000000000000e-004	4.518997e+000
2.020222253543173e-004	4.510015e+000
2.020666760629521e-004	4.492021e+000
2.080133858034854e-004	2.080861e+000
2.109014872979745e-004	9.507131e-001
2.166776902869528e-004	-1.136127e+000
2.216505858457626e-004	-2.626436e+000
2.261553343947841e-004	-3.574857e+000
2.308867809482833e-004	-4.212008e+000
2.326913970642959e-004	-4.364528e+000
2.348747995285319e-004	-4.481905e+000
2.376526413753490e-004	-4.588459e+000
2.403401611460529e-004	-4.659124e+000
2.473761963939599e-004	-4.752755e+000
2.500000000000000e-004	-4.768543e+000
2.500011766587412e-004	-4.768548e+000
2.500035299762236e-004	-4.768560e+000
2.501149330204319e-004	-4.766221e+000
2.502263360646402e-004	-4.756480e+000
2.503377391088485e-004	-4.739337e+000
2.504491421530568e-004	-4.714793e+000
2.505605451972651e-004	-4.682847e+000
2.506719482414734e-004	-4.643499e+000
2.507833512856817e-004	-4.596749e+000
2.510000000000000e-004	-4.512119e+000
2.510216648714318e-004	-4.503364e+000
2.510649946142955e-004	-4.485826e+000
2.569541404376605e-004	-2.097820e+000
2.597918781666875e-004	-9.857750e-001
2.654673536247413e-004	1.074611e+000
2.703776105618837e-004	2.562812e+000
2.748880509778592e-004	3.532387e+000
2.796254992762605e-004	4.188941e+000
2.814732912005527e-004	4.350064e+000
2.836527692831829e-004	4.470893e+000
2.864610900630534e-004	4.581705e+000
2.891413824305700e-004	4.654146e+000
2.943158823208776e-004	4.732948e+000
3.009999999999999e-004	4.775795e+000
3.010014445262121e-004	4.775800e+000
3.010043335786364e-004	4.775810e+000
3.011148211121173e-004	4.773436e+000
3.012253086455981e-004	4.763739e+000
3.013357961790791e-004	4.746717e+000
3.014462837125600e-004	4.722372e+000
3.015567712460409e-004	4.690703e+000
3.016672587795218e-004	4.651711e+000
3.017777463130027e-004	4.605394e+000
3.020000000000000e-004	4.518997e+000
3.020222253686997e-004	4.510015e+000
3.020666761060992e-004	4.492021e+000
3.080133872722757e-004	2.080860e+000
3.109014900081422e-004	9.507121e-001
3.166776954798752e-004	-1.136128e+000
3.216505926779378e-004	-2.626438e+000
3.261553411699479e-004	-3.574858e+000
3.308867875928733e-004	-4.212008e+000
3.326914025819304e-004	-4.364528e+000
3.348748051488509e-004	-4.481905e+000
3.376526461971411e-004	-4.588459e+000
3.403401661555981e-004	-4.659124e+000
3.473761965518854e-004	-4.752755e+000
3.499999999999999e-004	-4.768543e+000
3.500011766587220e-004	-4.768548e+000
3.500035299761661e-004	-4.768560e+000
3.501149330202088e-004	-4.766221e+000
3.502263360642514e-004	-4.756480e+000
3.503377391082941e-004	-4.739337e+000
3.504491421523369e-004	-4.714793e+000
3.505605451963796e-004	-4.682847e+000
3.506719482404222e-004	-4.643499e+000
3.507833512844649e-004	-4.596749e+000
3.510000000000000e-004	-4.512119e+000
3.510216648715535e-004	-4.503364e+000
3.510649946146605e-004	-4.485826e+000
3.569541404488522e-004	-2.097820e+000
3.597918781872194e-004	-9.857750e-001
3.654673536639537e-004	1.074611e+000
3.703776106138056e-004	2.562812e+000
3.748880510285458e-004	3.532387e+000
3.796254993254480e-004	4.188941e+000
3.814732912403553e-004	4.350064e+000
3.836527693237883e-004	4.470893e+000
3.864610900970028e-004	4.581705e+000
3.891413824662342e-004	4.654146e+000
3.943158823552455e-004	4.732948e+000
4.010000000000000e-004	4.775795e+000
4.010014445262123e-004	4.775800e+000
4.010043335786369e-004	4.775810e+000
4.011148211121159e-004	4.773436e+000
4.012253086455949e-004	4.763739e+000
4.013357961790739e-004	4.746717e+000
4.014462837125528e-004	4.722372e+000
4.015567712460318e-004	4.690703e+000
4.016672587795108e-004	4.651711e+000
4.017777463129898e-004	4.605394e+000
4.020000000000000e-004	4.518997e+000
4.020222253687010e-004	4.510015e+000
4.020666761061030e-004	4.492021e+000
4.080133872724079e-004	2.080860e+000
4.109014900083860e-004	9.507121e-001
4.166776954803421e-004	-1.136128e+000
4.216505926785512e-004	-2.626438e+000
4.261553411705557e-004	-3.574858e+000
4.308867875934691e-004	-4.212008e+000
4.326914025824254e-004	-4.364528e+000
4.348748051493539e-004	-4.481905e+000
4.376526461975708e-004	-4.588459e+000
4.403401661560505e-004	-4.659124e+000
4.473761965518973e-004	-4.752755e+000
4.500000000000000e-004	-4.768543e+000
4.500011766587221e-004	-4.768548e+000
4.500035299761661e-004	-4.768560e+000
4.501149330202088e-004	-4.766221e+000
4.502263360642514e-004	-4.756480e+000
4.503377391082940e-004	-4.739337e+000
4.504491421523367e-004	-4.714793e+000
4.505605451963793e-004	-4.682847e+000
4.506719482404219e-004	-4.643499e+000
4.507833512844646e-004	-4.596749e+000
4.510000000000000e-004	-4.512119e+000
4.510216648715535e-004	-4.503364e+000
4.510649946146606e-004	-4.485826e+000
4.569541404488547e-004	-2.097820e+000
4.597918781872240e-004	-9.857750e-001
4.654673536639628e-004	1.074611e+000
4.703776106138174e-004	2.562812e+000
4.748880510285579e-004	3.532387e+000
4.796254993254602e-004	4.188941e+000
4.814732912403654e-004	4.350064e+000
4.836527693237973e-004	4.470893e+000
4.864610900970087e-004	4.581705e+000
4.891413824662438e-004	4.654146e+000
4.943158823552542e-004	4.732948e+000
5.009999999999999e-004	4.775795e+000
5.010014445262122e-004	4.775800e+000
5.010043335786368e-004	4.775810e+000
5.011148211121156e-004	4.773436e+000
5.012253086455942e-004	4.763739e+000
5.013357961790730e-004	4.746717e+000
5.014462837125516e-004	4.722372e+000
5.015567712460304e-004	4.690703e+000
5.016672587795090e-004	4.651711e+000
5.017777463129878e-004	4.605394e+000
5.020000000000000e-004	4.518997e+000
5.020222253687012e-004	4.510015e+000
5.020666761061036e-004	4.492021e+000
5.080133872724280e-004	2.080860e+000
5.109014900084235e-004	9.507121e-001
5.166776954804146e-004	-1.136128e+000
5.216505926786471e-004	-2.626438e+000
5.261553411706508e-004	-3.574858e+000
5.308867875935625e-004	-4.212008e+000
5.326914025825028e-004	-4.364528e+000
5.348748051494333e-004	-4.481905e+000
5.376526461976399e-004	-4.588459e+000
5.403401661561183e-004	-4.659124e+000
5.473761965519022e-004	-4.752755e+000
5.499999999999999e-004	-4.768543e+000
5.500011766587220e-004	-4.768548e+000
5.500035299761661e-004	-4.768560e+000
5.501149330202088e-004	-4.766221e+000
5.502263360642515e-004	-4.756480e+000
5.503377391082942e-004	-4.739337e+000
5.504491421523371e-004	-4.714793e+000
5.505605451963798e-004	-4.682847e+000
5.506719482404225e-004	-4.643499e+000
5.507833512844652e-004	-4.596749e+000
5.510000000000000e-004	-4.512119e+000
5.510216648715535e-004	-4.503364e+000
5.510649946146605e-004	-4.485826e+000
5.569541404488491e-004	-2.097820e+000
5.597918781872133e-004	-9.857750e-001
5.654673536639417e-004	1.074611e+000
5.703776106137898e-004	2.562812e+000
5.748880510285313e-004	3.532387e+000
5.796254993254346e-004	4.188941e+000
5.814732912403446e-004	4.350064e+000
5.836527693237780e-004	4.470893e+000
5.864610900969959e-004	4.581705e+000
5.891413824662198e-004	4.654146e+000
5.943158823552297e-004	4.732948e+000
6.010000000000000e-004	4.775795e+000
6.010014445262123e-004	4.775800e+000
6.010043335786369e-004	4.775810e+000
6.011148211121156e-004	4.773436e+000
6.012253086455944e-004	4.763739e+000
6.013357961790731e-004	4.746717e+000
6.014462837125520e-004	4.722372e+000
6.015567712460307e-004	4.690703e+000
6.016672587795095e-004	4.651711e+000
6.017777463129883e-004	4.605394e+000
6.020000000000000e-004	4.518997e+000
6.020222253687012e-004	4.510015e+000
6.020666761061036e-004	4.492021e+000
6.080133872724239e-004	2.080860e+000
6.109014900084159e-004	9.507121e-001
6.166776954803997e-004	-1.136128e+000
6.216505926786273e-004	-2.626438e+000
6.261553411706313e-004	-3.574858e+000
6.308867875935435e-004	-4.212008e+000
6.326914025824870e-004	-4.364528e+000
6.348748051494172e-004	-4.481905e+000
6.376526461976258e-004	-4.588459e+000
6.403401661561049e-004	-4.659124e+000
6.473761965518969e-004	-4.752755e+000
6.500000000000000e-004	-4.768543e+000
6.500011766587220e-004	-4.768548e+000
6.500035299761662e-004	-4.768560e+000
6.500912338374225e-004	-4.768486e+000
6.501789376986789e-004	-4.763155e+000
6.502666415599352e-004	-4.752567e+000
6.503543454211915e-004	-4.736723e+000
6.504420492824478e-004	-4.715622e+000
6.505297531437042e-004	-4.689265e+000
6.506174570049605e-004	-4.657651e+000
6.507833512844650e-004	-4.596749e+000
6.509999999999999e-004	-4.512119e+000
6.510216648715534e-004	-4.503364e+000
6.510649946146604e-004	-4.485826e+000
6.569541404488492e-004	-2.097820e+000
6.597918781872145e-004	-9.857750e-001
6.654673536639450e-004	1.074611e+000
6.703776106137942e-004	2.562812e+000
6.748880510285346e-004	3.532387e+000
6.796254993254371e-004	4.188941e+000
6.814732912403463e-004	4.350064e+000
6.836527693237798e-004	4.470893e+000
6.864610900969962e-004	4.581705e+000
6.891413824662268e-004	4.654146e+000
6.943158823552399e-004	4.732948e+000
7.009999999999999e-004	4.775795e+000
7.010014445262122e-004	4.775800e+000
7.010043335786368e-004	4.775810e+000
7.011148211121156e-004	4.773436e+000
7.012253086455944e-004	4.763739e+000
7.013357961790732e-004	4.746717e+000
7.014462837125520e-004	4.722372e+000
7.015567712460308e-004	4.690703e+000
7.016672587795097e-004	4.651711e+000
7.017777463129884e-004	4.605394e+000
7.019999999999999e-004	4.518997e+000
7.020222253687011e-004	4.510015e+000
7.020666761061034e-004	4.492021e+000
7.080133872724217e-004	2.080860e+000
7.109014900084120e-004	9.507121e-001
7.166776954803927e-004	-1.136128e+000
7.216505926786183e-004	-2.626438e+000
7.261553411706227e-004	-3.574858e+000
7.308867875935352e-004	-4.212008e+000
7.326914025824802e-004	-4.364528e+000
7.348748051494094e-004	-4.481905e+000
7.376526461976183e-004	-4.588459e+000
7.403401661560992e-004	-4.659124e+000
7.473761965519020e-004	-4.752755e+000
7.499999999999999e-004	-4.768543e+000
7.500011766587220e-004	-4.768548e+000
7.500035299761661e-004	-4.768560e+000
7.501149330202088e-004	-4.766221e+000
7.502263360642514e-004	-4.756480e+000
7.503377391082941e-004	-4.739337e+000
7.504491421523368e-004	-4.714793e+000
7.505605451963795e-004	-4.682847e+000
7.506719482404221e-004	-4.643499e+000
7.507833512844648e-004	-4.596749e+000
7.509999999999999e-004	-4.512119e+000
7.510216648715535e-004	-4.503364e+000
7.510649946146605e-004	-4.485826e+000
7.569541404488529e-004	-2.097820e+000
7.597918781872204e-004	-9.857750e-001
7.654673536639556e-004	1.074611e+000
7.703776106138080e-004	2.562812e+000
7.748880510285491e-004	3.532387e+000
7.796254993254518e-004	4.188941e+000
7.814732912403585e-004	4.350064e+000
7.836527693237919e-004	4.470893e+000
7.864610900970062e-004	4.581705e+000
7.891413824662374e-004	4.654146e+000
7.943158823552456e-004	4.732948e+000
8.009999999999999e-004	4.775795e+000
8.010014445262121e-004	4.775800e+000
8.010043335786367e-004	4.775810e+000
8.011148211121155e-004	4.773436e+000
8.012253086455942e-004	4.763739e+000
8.013357961790730e-004	4.746717e+000
8.014462837125518e-004	4.722372e+000
8.015567712460305e-004	4.690703e+000
8.016672587795093e-004	4.651711e+000
8.017777463129880e-004	4.605394e+000
8.019999999999999e-004	4.518997e+000
8.020222253687010e-004	4.510015e+000
8.020666761061034e-004	4.492021e+000
8.080133872724252e-004	2.080860e+000
8.109014900084180e-004	9.507121e-001
8.166776954804037e-004	-1.136128e+000
8.216505926786325e-004	-2.626438e+000
8.261553411706364e-004	-3.574858e+000
8.308867875935484e-004	-4.212008e+000
8.326914025824911e-004	-4.364528e+000
8.348748051494215e-004	-4.481905e+000
8.376526461976296e-004	-4.588459e+000
8.403401661561090e-004	-4.659124e+000
8.473761965518987e-004	-4.752755e+000
8.499999999999998e-004	-4.768543e+000
8.500011766587219e-004	-4.768548e+000
8.500035299761660e-004	-4.768560e+000
8.501149330202087e-004	-4.766221e+000
8.502263360642515e-004	-4.756480e+000
8.503377391082942e-004	-4.739337e+000
8.504491421523369e-004	-4.714793e+000
8.505605451963796e-004	-4.682847e+000
8.506719482404223e-004	-4.643499e+000
8.507833512844650e-004	-4.596749e+000
8.509999999999999e-004	-4.512119e+000
8.510216648715534e-004	-4.503364e+000
8.510649946146604e-004	-4.485826e+000
8.569541404488493e-004	-2.097820e+000
8.597918781872144e-004	-9.857750e-001
8.654673536639446e-004	1.074611e+000
8.703776106137936e-004	2.562812e+000
8.748880510285344e-004	3.532387e+000
8.796254993254373e-004	4.188941e+000
8.814732912403465e-004	4.350064e+000
8.836527693237793e-004	4.470893e+000
8.864610900969956e-004	4.581705e+000
8.891413824662262e-004	4.654146e+000
8.943158823552413e-004	4.732948e+000
9.009999999999999e-004	4.775795e+000
9.010014445262122e-004	4.775800e+000
9.010043335786368e-004	4.775810e+000
9.011148211121154e-004	4.773436e+000
9.012253086455942e-004	4.763739e+000
9.013357961790728e-004	4.746717e+000
9.014462837125515e-004	4.722372e+000
9.015567712460301e-004	4.690703e+000
9.016672587795089e-004	4.651711e+000
9.017777463129875e-004	4.605394e+000
9.019999999999999e-004	4.518997e+000
9.020222253687012e-004	4.510015e+000
9.020666761061037e-004	4.492021e+000
9.080133872724302e-004	2.080860e+000
9.109014900084278e-004	9.507121e-001
9.166776954804230e-004	-1.136128e+000
9.216505926786582e-004	-2.626438e+000
9.261553411706618e-004	-3.574858e+000
9.308867875935732e-004	-4.212008e+000
9.326914025825116e-004	-4.364528e+000
9.348748051494427e-004	-4.481905e+000
9.376526461976484e-004	-4.588459e+000
9.403401661561267e-004	-4.659124e+000
9.473761965519003e-004	-4.752755e+000
9.499999999999999e-004	-4.768543e+000
9.500011766587220e-004	-4.768548e+000
9.500035299761661e-004	-4.768560e+000
9.501149330202089e-004	-4.766221e+000
9.502263360642516e-004	-4.756480e+000
9.503377391082944e-004	-4.739337e+000
9.504491421523371e-004	-4.714793e+000
9.505605451963799e-004	-4.682847e+000
9.506719482404226e-004	-4.643499e+000
9.507833512844655e-004	-4.596749e+000
9.510000000000000e-004	-4.512119e+000
9.510216648715535e-004	-4.503364e+000
9.510649946146603e-004	-4.485826e+000
9.569541404488477e-004	-2.097820e+000
9.597918781872113e-004	-9.857750e-001
9.654673536639383e-004	1.074611e+000
9.703776106137855e-004	2.562812e+000
9.748880510285266e-004	3.532387e+000
9.796254993254298e-004	4.188941e+000
9.814732912403405e-004	4.350064e+000
9.836527693237735e-004	4.470893e+000
9.864610900969912e-004	4.581705e+000
9.891413824662193e-004	4.654146e+000
9.943158823552307e-004	4.732948e+000
9.984715666944218e-004	4.764718e+000
9.994715666944219e-004	4.769682e+000
1.000000000000000e-003	4.769682e+000
